Time,NetLoadDemand
2024-01-03 06:25:00,750.332
2024-01-03 06:30:00,754.999
2024-01-03 06:35:00,684.894
2024-01-03 06:40:00,679.441
2024-01-03 06:45:00,718.678
2024-01-03 06:50:00,698.27
2024-01-03 06:55:00,769.003
2024-01-03 07:00:00,833.702
2024-01-03 07:05:00,733.0
2024-01-03 07:10:00,705.088
2024-01-03 07:15:00,747.998
2024-01-03 07:20:00,829.741
2024-01-03 07:25:00,709.359
2024-01-03 07:30:00,722.947
2024-01-03 07:35:00,824.447
2024-01-03 07:40:00,785.542
2024-01-03 07:45:00,754.491
2024-01-03 07:50:00,792.534
2024-01-03 07:55:00,721.198
2024-01-03 08:00:00,708.7
2024-01-03 08:05:00,707.207
2024-01-03 08:10:00,781.423
2024-01-03 08:15:00,793.518
2024-01-03 08:20:00,706.133
2024-01-03 08:25:00,732.263
2024-01-03 08:30:00,842.904
2024-01-03 08:35:00,870.592
2024-01-03 08:40:00,867.593
2024-01-03 08:45:00,861.526
2024-01-03 08:50:00,887.849
2024-01-03 08:55:00,919.104
2024-01-03 09:00:00,944.079
2024-01-03 09:05:00,869.517
2024-01-03 09:10:00,872.236
2024-01-03 09:15:00,845.624
2024-01-03 09:20:00,820.984
2024-01-03 09:25:00,905.265
2024-01-03 09:30:00,903.091
2024-01-03 09:35:00,776.067
2024-01-03 09:40:00,802.821
2024-01-03 09:45:00,827.274
2024-01-03 09:50:00,898.671
2024-01-03 09:55:00,975.43
2024-01-03 10:00:00,962.851
2024-01-03 10:05:00,785.521
2024-01-03 10:10:00,817.874
2024-01-03 10:15:00,825.552
2024-01-03 10:20:00,777.313
2024-01-03 10:25:00,916.383
2024-01-03 10:30:00,839.73
2024-01-03 10:35:00,797.804
2024-01-03 10:40:00,787.693
2024-01-03 10:45:00,785.708
2024-01-03 10:50:00,852.469
2024-01-03 10:55:00,834.782
2024-01-03 11:00:00,817.375
2024-01-03 11:05:00,778.447
2024-01-03 11:10:00,761.928
2024-01-03 11:15:00,810.054
2024-01-03 11:20:00,913.404
2024-01-03 11:25:00,1100.54
2024-01-03 11:30:00,1040.78
2024-01-03 11:35:00,770.041
2024-01-03 11:40:00,864.855
2024-01-03 11:45:00,840.07
2024-01-03 11:50:00,960.223
2024-01-03 11:55:00,893.916
2024-01-03 12:00:00,1104.79
2024-01-03 12:05:00,1105.61
2024-01-03 12:10:00,815.632
2024-01-03 12:15:00,957.767
2024-01-03 12:20:00,1117.62
2024-01-03 12:25:00,877.214
2024-01-03 12:30:00,961.19
2024-01-03 12:35:00,843.47
2024-01-03 12:40:00,1019.39
2024-01-03 12:45:00,870.39
2024-01-03 12:50:00,883.332
2024-01-03 12:55:00,955.948
2024-01-03 13:00:00,880.811
2024-01-03 13:05:00,928.247
2024-01-03 13:10:00,873.978
2024-01-03 13:15:00,853.587
2024-01-03 13:20:00,962.375
2024-01-03 13:25:00,853.483
2024-01-03 13:30:00,980.167
2024-01-03 13:35:00,946.408
2024-01-03 13:40:00,975.965
2024-01-03 13:45:00,912.007
2024-01-03 13:50:00,864.148
2024-01-03 13:55:00,931.014
2024-01-03 14:00:00,846.891
2024-01-03 14:05:00,966.415
2024-01-03 14:10:00,903.001
2024-01-03 14:15:00,887.758
2024-01-03 14:20:00,997.29
2024-01-03 14:25:00,894.607
2024-01-03 14:30:00,1008.41
2024-01-03 14:35:00,930.787
2024-01-03 14:40:00,856.053
2024-01-03 14:45:00,863.175
2024-01-03 14:50:00,1031.49
2024-01-03 14:55:00,908.551
2024-01-03 15:00:00,891.603
2024-01-03 15:05:00,1010.07
2024-01-03 15:10:00,959.083
2024-01-03 15:15:00,990.595
2024-01-03 15:20:00,896.031
2024-01-03 15:25:00,959.035
2024-01-03 15:30:00,945.923
2024-01-03 15:35:00,961.681
2024-01-03 15:40:00,1005.33
2024-01-03 15:45:00,1020.43
2024-01-03 15:50:00,994.977
2024-01-03 15:55:00,972.471
2024-01-03 16:00:00,975.829
2024-01-03 16:04:59,993.102
2024-01-03 16:10:00,49.99
2024-01-03 16:15:00,1016.74
2024-01-03 16:20:00,927.585
2024-01-03 16:25:00,972.224
2024-01-03 16:30:00,986.046
2024-01-03 16:35:00,1006.53
2024-01-03 16:40:00,980.573
2024-01-03 16:45:00,976.724
2024-01-03 16:50:00,939.823
2024-01-03 16:55:00,958.587
2024-01-03 17:00:00,950.65
2024-01-03 17:05:00,956.904
2024-01-03 17:10:00,950.575
2024-01-03 17:15:00,932.175
2024-01-03 17:20:00,946.499
2024-01-03 17:25:00,976.573
2024-01-03 17:30:00,963.928
2024-01-03 17:35:00,910.594
2024-01-03 17:40:00,936.434
2024-01-03 17:45:00,950.88
2024-01-03 17:50:00,892.691
2024-01-03 17:55:00,948.774
2024-01-03 18:00:00,922.544
2024-01-03 18:05:00,936.062
2024-01-03 18:10:00,918.83
2024-01-03 18:15:00,898.202
2024-01-03 18:20:00,946.082
2024-01-03 18:25:00,1003.35
2024-01-03 18:30:00,980.778
2024-01-03 18:35:00,996.221
2024-01-03 18:40:00,983.574
2024-01-03 18:45:00,911.138
2024-01-03 18:50:00,949.824
2024-01-03 18:55:00,956.964
2024-01-03 19:00:00,958.514
2024-01-03 19:05:00,913.472
2024-01-03 19:10:00,931.683
2024-01-03 19:15:00,953.544
2024-01-03 19:20:00,924.404
2024-01-03 19:25:00,924.404
2024-01-03 19:30:00,944.445
