Actual,ANN,LSTM
2093.0,2051.6619,2062.4048
2143.0,2116.8584,2117.2935
2161.0,2125.9497,2135.4788
2033.2857142857142,2020.6586,2009.1436
1898.0,1875.9894,1870.9478
1789.6666666666667,1765.8766,1777.4336
1690.0,1684.1492,1670.234
1610.6,1603.1129,1603.771
1543.1666666666667,1534.3673,1539.6566
1501.3333333333333,1501.502,1506.6604
1493.5,1495.6765,1500.0339
1529.8,1551.2727,1531.1873
1627.25,1730.4032,1679.4703
1642.0,1628.2349,1631.539
1327.6363636363637,1347.9902,1340.678
1141.3333333333333,1138.7865,1193.6376
1065.4166666666667,888.5564,984.77704
1040.1666666666667,904.2721,986.1845
868.3333333333334,907.7919,973.64026
884.0,891.09296,940.3378
1392.0,1015.93085,1126.7643
1565.1818181818182,1217.5104,1249.314
1673.6363636363637,1502.9988,1539.2493
1923.6666666666667,1798.2307,1778.8892
2136.4285714285716,2055.3616,2028.4918
2229.4285714285716,2126.621,2070.6233
2193.5,2108.1074,2059.1409
2108.0,2033.6163,2002.0122
1913.8,1876.3577,1820.9348
1767.2,1754.8691,1745.785
1657.6,1659.4154,1685.1343
1589.8,1595.6416,1592.2725
1533.2,1544.2795,1528.5472
1511.0,1503.9835,1511.9604
1546.0,1548.1646,1549.1803
1763.5714285714287,1665.5497,1707.3184
1999.125,1880.9554,1941.3973
1600.7272727272727,1609.8972,1606.9155
1110.8333333333333,1222.4104,1185.841
526.7499999999999,968.753,844.06696
413.66666666666674,679.0544,534.06854
383.66666666666674,694.25354,531.86847
747.25,749.1604,679.01154
402.25,672.09406,447.11774
709.0833333333334,863.38855,779.41614
973.9166666666665,1087.7012,1030.5819
1360.2727272727273,1449.2715,1458.0577
1717.5555555555557,1787.9023,1846.2379
2160.714285714286,2185.3057,2231.4575
2242.5,2262.9631,2324.778
2257.222222222222,2277.176,2330.4595
2099.75,2130.6538,2167.6316
1935.0,1958.3787,2000.5492
1812.1666666666667,1822.0881,1825.7715
1702.0,1695.0593,1703.0684
1602.8333333333333,1596.7628,1603.8934
1539.8,1553.467,1529.5227
1515.75,1506.3828,1524.453
1563.5,1571.2971,1571.2089
1764.5555555555557,1763.6119,1769.0332
2015.375,2014.0043,2023.9498
1669.625,1681.7997,1672.7904
1089.0833333333333,1074.2328,1077.2592
608.25,743.949,668.92004
315.0,400.8111,351.5135
291.0,428.07843,344.86053
553.6666666666666,551.61237,552.4537
844.3333333333334,746.46063,645.6656
897.4166666666666,888.68,872.3338
1073.0,1062.4048,1071.011
1416.75,1427.7621,1420.7672
1783.0,1787.0126,1792.325
2136.1428571428573,2163.9546,2156.6821
2247.3333333333335,2265.0046,2268.7737
2200.125,2237.894,2223.1384
2126.5,2135.431,2140.1377
1962.0,1969.7223,1970.138
1808.25,1818.5618,1816.2919
1708.0,1699.2025,1702.8407
1581.0,1584.6527,1582.1548
1547.5,1549.0847,1547.1415
1527.0,1518.4255,1525.1887
1587.75,1596.473,1588.9945
1777.888888888889,1764.7623,1761.5792
2031.0,2018.9385,1991.7697
1633.0,1645.014,1633.2269
1489.8181818181818,1229.5764,1267.905
954.0,874.35693,911.9847
639.4545454545456,566.35376,599.3107
834.0,616.4785,666.8789
975.9166666666666,735.2342,833.8093
549.4166666666667,714.1331,744.754
925.3333333333334,920.6142,964.6447
1110.9166666666667,1121.8984,1112.1528
1322.5,1346.2349,1340.8104
1756.875,1757.6366,1743.0718
2140.714285714286,2127.21,2098.7935
2251.0,2231.48,2191.4087
2211.5,2195.3738,2165.5461
2064.5555555555557,2067.291,2050.7166
1952.5,1942.8523,1935.3129
1826.8333333333333,1834.8022,1819.169
1717.0,1715.4025,1723.0349
1608.25,1615.9357,1612.7185
1543.8,1537.3733,1539.6318
1543.25,1545.8763,1547.4318
1586.5,1588.9022,1590.9617
1724.75,1730.002,1730.8611
2020.1,2025.6683,2032.5063
1748.6,1752.8282,1751.7493
1331.6666666666667,1323.7913,1327.472
1125.75,1049.9034,1040.0723
658.8333333333333,658.7364,624.68555
801.6666666666666,745.31555,737.9231
756.2500000000001,761.4268,747.8842
459.0,544.5166,537.8413
873.5,867.7924,861.5803
886.5,952.25745,919.419
1372.0,1368.9968,1368.9034
1744.142857142857,1750.7777,1750.0287
2125.4444444444443,2126.8655,2136.7197
2216.8571428571427,2212.9155,2226.459
2235.1111111111113,2235.2886,2248.3894
2129.375,2129.1938,2136.0608
1934.4285714285713,1939.252,1945.082
1781.7142857142858,1783.3181,1787.7007
1706.5714285714287,1699.1046,1707.1943
1602.6,1603.0795,1597.0491
1566.0,1564.6569,1571.7494
1530.5,1532.9766,1522.9167
1572.25,1576.3744,1565.312
1753.5714285714287,1745.3975,1752.5914
1991.111111111111,1986.6239,1990.228
1765.0833333333333,1763.3618,1765.303
1161.5454545454545,1231.1854,1214.0759
776.4166666666666,951.80096,944.39935
870.25,770.95276,770.0116
628.5833333333334,695.26355,689.5243
707.25,731.132,724.2326
741.8333333333334,638.84503,651.21466
816.5,840.51184,833.22034
1029.5833333333333,1011.0779,1006.8117
1500.1666666666667,1463.3569,1469.6537
1763.2222222222222,1759.8103,1763.2964
2116.125,2112.204,2114.3325
2248.8,2219.1597,2234.6147
2241.1428571428573,2223.0383,2228.8784
2101.6,2095.434,2103.8303
1972.6666666666667,1959.9535,1958.0742
1856.1666666666667,1843.0751,1845.0645
1760.375,1755.6848,1742.2876
1668.0,1656.6959,1653.2003
1594.2,1580.5962,1595.4639
1562.25,1568.1023,1556.7266
1563.75,1565.7235,1562.3329
1603.5,1642.2842,1636.923
1692.5,1845.0797,1844.967
1657.6666666666667,1668.9327,1672.7032
1549.25,1344.2959,1358.012
1193.3333333333333,1066.9961,1087.5653
861.0,860.6961,845.9119
740.9166666666666,770.10095,761.61487
585.6666666666667,695.4583,725.83514
782.6666666666666,764.3453,759.80334
780.3333333333334,832.0112,849.56946
1111.25,1110.8335,1095.0906
1437.2,1432.2831,1431.4418
1656.25,1671.9338,1661.1904
2060.285714285714,2045.3259,2060.9202
2142.6666666666665,2135.4106,2154.5002
2065.0,2094.91,2100.7407
2051.8888888888887,2034.8928,2061.5535
1901.0,1891.28,1916.5138
1814.3333333333333,1806.8138,1822.5016
1698.4285714285713,1701.0941,1690.0094
1631.0,1625.9283,1627.7883
1550.0,1549.6766,1547.1823
1507.2,1508.8287,1507.1947
1503.8,1506.2445,1507.0203
1558.6,1566.5621,1563.6154
1600.8,1727.9766,1744.9714
1377.0,1523.7761,1544.6678
1330.4545454545455,1327.861,1337.5308
1322.75,1183.8848,1194.79
915.0833333333334,916.54315,908.2736
708.75,723.3468,728.888
393.5454545454545,549.7931,609.45636
695.4166666666666,720.0395,720.1295
827.25,840.1623,837.77496
1003.4166666666666,1024.616,1025.4509
1533.0,1513.6656,1522.4972
1812.4444444444443,1757.0203,1758.4408
2102.1111111111113,2079.6455,2088.873
2191.3333333333335,2173.8853,2177.904
2141.0,2123.5847,2127.8706
2081.6,2072.5544,2075.7793
1941.5714285714287,1927.4105,1924.1611
1818.4285714285713,1810.8527,1810.9661
1725.25,1715.269,1713.3591
1621.0,1613.5553,1618.1641
1563.2,1553.2231,1559.5262
1530.75,1532.4512,1532.091
1493.0,1490.8663,1494.1492
1528.25,1530.4371,1526.2811
1602.6666666666667,1639.2922,1643.6663
1485.25,1499.2921,1522.415
1073.8333333333333,1261.1823,1238.6268
1062.3076923076924,1156.5638,1193.1848
1058.5833333333333,1039.788,1066.6008
1050.8333333333333,900.5203,933.9778
886.75,723.7554,830.4235
985.0833333333334,895.9535,940.1528
1054.1666666666667,993.61646,1021.20496
1464.3333333333333,1176.9744,1193.3744
1591.0,1561.195,1583.5984
1906.5714285714287,1800.787,1802.717
2183.4285714285716,2085.3542,2085.4216
2220.625,2156.2498,2130.369
2190.4,2108.0344,2091.5803
2051.0,2018.8365,2028.1003
1908.4,1885.1213,1866.3673
1795.8333333333333,1781.1622,1790.4257
1687.6,1686.2109,1709.8296
1589.4,1588.5033,1586.0764
1546.0,1546.9438,1550.3859
1515.0,1511.4153,1515.0176
1566.6,1557.1409,1552.4088
1738.5714285714287,1639.1312,1663.8013
2072.4,1784.0945,1837.1995
1898.9166666666667,1613.8694,1648.179
1476.25,1321.087,1306.0295
693.5,1011.92316,957.43195
1227.0,1080.7444,1029.2992
510.0,733.77734,653.0366
409.75,566.8024,479.49792
578.5,723.74286,647.3756
906.75,907.3611,885.86835
1020.3636363636364,1073.7955,1058.9474
1354.9166666666667,1487.0583,1473.6893
1786.3,1808.3058,1839.8049
2160.75,2170.0837,2188.147
2227.0,2231.7278,2264.808
2260.8571428571427,2245.539,2250.8335
2120.6666666666665,2117.1467,2139.0613
1957.0,1961.7292,1991.7755
1778.6,1778.8096,1789.1965
1143.3333333333333,1560.8109,1610.3605
1206.5,1455.2782,1470.2266
1310.0,1426.5564,1425.3436
1281.8,1374.305,1396.8048
1322.75,1424.9858,1449.7797
1500.4285714285713,1554.3564,1595.3973
1703.857142857143,1763.5823,1821.8298
1518.75,1569.4603,1586.0519
1002.0,1160.9012,1186.8645
544.6666666666666,823.57196,759.8859
584.8333333333334,872.389,799.15094
199.16666666666674,477.7381,378.3238
318.75,343.02936,296.4621
637.1818181818181,591.2135,542.616
616.5,708.8501,669.5734
627.0,861.654,851.2108
1333.6666666666667,1406.379,1387.1771
1732.0,1755.4169,1785.8268
2088.0,2158.8652,2192.5276
2215.0,2264.1682,2317.4744
2194.25,2263.2773,2301.0332
2081.5,2112.6895,2142.3958
1956.1666666666667,1969.0004,2019.4241
1803.25,1814.6783,1811.6564
1679.142857142857,1602.5916,1612.8893
1580.8,1510.4813,1510.688
1542.8,1492.2244,1508.9614
1515.0,1459.0685,1470.5159
1554.4,1492.7466,1512.4113
1736.857142857143,1652.1525,1634.9147
2015.0,1837.491,1817.5726
1874.3,1657.9823,1664.7239
1218.5833333333333,1218.6373,1241.5452
1000.3333333333333,923.6191,977.93634
850.1666666666666,899.619,934.43585
1074.5,666.4006,739.4815
515.0833333333334,504.89124,582.80756
840.5,768.9797,839.2888
940.25,858.4546,926.87604
732.6666666666666,850.0893,920.9399
1137.8181818181818,1298.706,1315.6273
1677.5555555555557,1683.0713,1681.1426
2086.3,2079.4397,2044.9194
2219.285714285714,2194.5684,2142.1047
2195.75,2179.8406,2131.639
2091.5,2067.7805,2028.497
1928.6,1919.7368,1895.2385
1775.6,1760.6948,1758.0444
1670.1666666666667,1650.2955,1649.1466
1565.4,1561.7407,1557.1405
1525.8,1524.5142,1517.05
1508.0,1499.5562,1509.0897
1539.6,1538.0613,1539.3411
1742.5714285714287,1706.6394,1682.6445
2000.1,1908.9633,1868.9988
1723.7272727272727,1704.6788,1690.9302
1080.5,1145.4073,1137.7369
927.1666666666666,961.2666,954.9705
838.0833333333334,878.64075,899.2039
805.8181818181819,788.9027,779.31067
961.1,716.7903,736.9545
628.5,732.4214,799.3833
860.4545454545455,881.78235,896.70264
1281.2727272727273,1050.2727,1032.879
1322.1818181818182,1326.8981,1332.0823
1719.0,1709.3082,1720.5902
2071.4285714285716,2038.4752,2073.5637
2172.4285714285716,2150.8975,2153.7148
2124.181818181818,2099.6775,2123.0146
2049.4285714285716,2037.429,2041.8751
1873.2,1856.9618,1866.797
1774.4,1768.0266,1772.1268
1664.6,1665.9587,1666.7112
1568.6,1562.1254,1569.855
1507.25,1506.2289,1513.4473
1485.0,1484.2347,1478.887
1480.2,1486.2117,1479.2327
1559.0,1601.8662,1614.7549
1592.7777777777778,1799.1001,1790.6931
1617.5454545454545,1644.5217,1634.2002
1484.3333333333333,1244.2031,1250.5382
921.4166666666666,935.2992,908.20764
647.4166666666666,779.1531,793.52124
801.4166666666666,803.34076,772.9204
386.5,620.6741,585.7211
666.5,694.93365,686.57556
853.1666666666666,867.29285,841.32135
1293.75,1152.1154,1084.8258
1562.375,1433.2935,1424.6425
1787.5,1775.8561,1783.3479
2094.5555555555557,2079.8643,2097.5376
2090.1111111111113,2111.5786,2117.6687
2075.1666666666665,2074.0051,2097.5906
1964.8333333333333,1969.7675,1988.3169
1858.2857142857142,1848.1508,1871.0769
1741.2,1748.5511,1743.1163
1639.857142857143,1636.6295,1647.6913
1540.4,1528.7573,1542.2689
1474.4,1476.671,1470.0554
1434.5,1436.5627,1433.9573
1434.25,1434.1587,1431.4845
1492.75,1536.758,1531.4404
1558.2857142857142,1702.6703,1704.0382
1552.5,1567.7928,1563.1725
1148.0,1208.473,1192.721
1114.4166666666667,1039.2949,1017.7757
724.3333333333334,767.1363,747.73737
963.8333333333334,904.05066,867.3857
663.8333333333334,667.39703,627.02014
881.4166666666666,816.20233,776.9119
961.9166666666666,964.9365,921.91425
1144.5,1161.6912,1123.1792
1457.8181818181818,1443.7633,1452.168
1787.7777777777778,1775.5409,1802.587
2150.8571428571427,2104.7434,2167.296
2271.7,2171.0417,2224.2825
2209.6666666666665,2124.4946,2183.7112
2096.0,2026.4816,2081.0828
1967.5,1906.5879,1943.0403
1795.5714285714287,1773.8711,1809.215
1671.2,1661.8602,1668.325
1578.8,1580.467,1576.5983
1549.3333333333333,1533.3083,1538.3252
1494.75,1490.6877,1490.1799
1531.2,1504.8993,1507.3865
1741.125,1620.4979,1589.1029
2056.3,1777.1687,1732.6002
1788.9166666666667,1639.0277,1634.7509
1482.5454545454545,1336.8129,1303.5726
1050.0833333333333,1059.7063,1071.2988
1225.9166666666667,918.995,943.6714
1465.6363636363637,1058.6957,1053.0392
1121.3333333333333,841.96313,836.1911
683.0833333333333,822.98865,830.90924
1092.5833333333333,1051.737,1076.9424
1229.1666666666667,1230.5266,1222.2064
1345.1666666666667,1369.5187,1389.7202
1662.5,1690.9233,1689.4595
2127.222222222222,2093.7112,2112.6807
2284.7,2184.7297,2179.1772
2252.875,2138.731,2148.0469
2098.25,2047.3043,2058.0247
1959.0,1931.4552,1919.7941
1790.25,1778.0706,1788.3397
1692.0,1691.9468,1718.2655
1588.25,1592.0817,1595.8507
1534.0,1539.9261,1542.17
1517.75,1511.7765,1518.6611
1583.6666666666667,1569.762,1573.2303
1770.625,1715.914,1753.7411
2050.4285714285716,1925.6593,1980.6566
1645.5,1660.6813,1667.4939
1145.1666666666667,1237.0093,1190.3021
799.9166666666667,888.4062,743.4593
490.0,731.74915,541.667
402.16666666666674,890.0416,682.0861
268.16666666666674,653.1472,340.79718
367.5,600.28265,337.32477
549.8333333333334,870.72003,709.46405
880.7142857142857,1061.6346,971.1389
1578.1818181818182,1463.478,1436.6185
1788.0,1785.4106,1817.2653
2132.25,2173.0125,2285.4207
2259.0,2303.5774,2453.0874
2243.0,2278.4417,2402.0596
2161.8,2184.4697,2270.983
2039.2,2059.9246,2162.691
1864.0,1870.1552,1901.9714
1747.5,1728.4104,1692.2982
1642.8,1627.2551,1621.2325
762.7999999999998,1435.2552,1459.3381
554.25,1426.4288,1442.932
840.4,1477.7377,1498.9028
1112.8333333333333,1594.4109,1566.0938
1249.0,1756.4692,1705.937
1156.0,1552.773,1544.2449
1007.3333333333334,1193.8334,1206.3402
999.0,1005.2152,1034.402
968.8571428571429,892.437,931.0554
950.5,973.37177,996.6574
996.25,805.877,839.78595
970.5,789.2629,839.371
989.8571428571429,977.3468,1018.1292
1039.7142857142858,1110.4822,1111.6635
1077.8333333333333,1374.997,1404.215
1125.8,1659.2106,1621.1499
1325.625,1995.0325,1946.71
1431.5,2100.3477,2035.4564
1401.4,2075.2988,2026.1624
1285.25,1997.539,1919.6161
1315.0,1880.722,1815.224
1851.8333333333333,1843.7609,1804.579
1739.5,1744.9448,1734.0057
1633.0,1638.9614,1631.2812
1586.25,1465.4758,1479.4955
1573.2857142857142,1453.4352,1456.007
1618.6666666666667,1510.812,1515.7378
1804.5714285714287,1661.002,1644.6754
2032.9,1830.1041,1826.04
1717.5454545454545,1605.519,1604.8136
1391.8181818181818,1245.0004,1245.2937
941.0,950.3038,950.2172
1009.6666666666665,915.11383,907.5356
719.4166666666666,863.3526,833.8613
558.5833333333334,703.09467,648.2926
913.75,804.4191,780.73413
1334.090909090909,1044.2769,1031.6792
1068.6666666666667,1064.1974,1076.5654
1409.1666666666667,1389.5476,1384.4121
1783.0,1709.5337,1688.4218
2140.0,2060.1626,2050.2222
2236.0,2158.143,2159.549
2280.714285714286,2155.355,2139.9502
2140.3333333333335,2048.3613,2043.0272
1963.2857142857142,1929.1509,1919.9224
1815.6666666666667,1829.3726,1819.5328
1728.1666666666667,1741.3301,1746.6223
1652.8,1665.9651,1657.8344
1594.4285714285713,1558.0815,1549.1117
1563.75,1512.338,1513.7538
1612.8,1577.2583,1577.811
1792.1,1761.4761,1780.7878
2029.3333333333333,1994.571,2020.9672
1698.5,1685.8761,1692.5627
1080.8333333333333,1118.8507,1118.6245
579.25,736.2454,638.00256
476.41666666666674,687.13226,594.72
373.75,640.6559,483.87988
445.090909090909,500.0636,341.04633
498.0000000000001,581.0915,459.211
883.6666666666666,909.1125,846.0306
1171.4545454545455,1070.7074,1057.2302
1381.0833333333333,1385.3959,1374.3142
1724.142857142857,1733.191,1742.4042
2135.75,2157.7214,2183.394
2251.5,2290.4363,2331.5837
2227.0,2265.9158,2300.883
2150.285714285714,2175.3374,2192.8162
2015.8333333333333,2038.0796,2068.847
1876.6666666666667,1891.8796,1897.936
1785.0,1779.5001,1746.8547
1669.0,1663.3748,1661.2494
1603.8,1586.7616,1581.3171
1559.2,1557.5969,1549.7498
1590.5,1593.9845,1585.9894
1632.5,1672.3099,1639.6028
1707.2857142857142,1845.5051,1788.408
1471.7777777777778,1579.7029,1568.6127
1188.2727272727273,1184.5009,1193.088
849.5,833.2209,886.25354
1030.6666666666667,839.1726,914.65424
757.9166666666666,734.4346,784.4625
531.0909090909091,551.1021,642.9656
785.6666666666667,719.4025,800.92224
966.3333333333334,973.6854,1008.41315
1122.8333333333333,1125.194,1151.7279
1490.3636363636363,1456.373,1480.382
1744.142857142857,1743.2273,1726.2394
2130.375,2123.6284,2072.3037
2228.7,2212.1296,2149.393
2192.5555555555557,2189.7974,2131.6309
2101.8333333333335,2091.8157,2048.213
1963.0,1962.8535,1904.4044
1846.8333333333333,1843.3982,1821.5442
1747.8333333333333,1758.6588,1745.2865
1653.5,1651.5131,1653.098
1582.0,1566.3624,1579.6914
1535.0,1543.0347,1534.3994
1540.3333333333333,1543.93,1543.2797
1577.2,1611.5947,1591.0801
1641.75,1764.5135,1759.8373
1487.4444444444443,1525.258,1509.8112
1264.5833333333333,1249.9062,1250.946
910.3333333333334,881.09247,878.61926
527.0,720.95483,716.2812
576.75,640.70844,614.7014
472.91666666666674,485.8885,490.80945
776.0000000000001,753.47174,740.92194
888.75,917.0597,898.87915
1247.0833333333333,1208.0233,1192.128
1416.2727272727273,1409.8197,1419.1265
1772.75,1780.4937,1767.9136
2136.5,2143.3398,2137.209
2255.8888888888887,2256.2297,2259.453
2194.4285714285716,2206.4973,2204.238
2115.181818181818,2106.2305,2117.3342
1991.3333333333333,1990.9667,1993.0269
1838.0,1834.2493,1840.6036
1691.3333333333333,1691.6082,1684.0583
1626.875,1620.446,1621.0243
1575.8,1575.7609,1572.2189
1551.5,1543.4076,1548.4744
1581.2,1574.0253,1578.5216
1784.875,1717.6843,1667.9305
2027.0,1860.3716,1828.6589
1695.6363636363637,1616.0072,1599.194
1260.8333333333333,1263.5099,1265.8137
