Actual,ANN,LSTM
3637.25,3556.0015,3569.3474
3404.75,3372.1504,3380.9475
3320.5,3291.414,3271.004
3074.75,3053.101,3065.5706
2999.25,3011.796,3086.424
2965.75,2960.0017,3057.2664
2867.25,2887.8164,2874.7805
2847.5,2875.342,2983.5593
2805.0,2817.6606,2788.2761
2770.5,2829.6628,2835.0635
2766.0,3085.685,3303.3872
2433.25,2858.5981,2861.227
1440.25,1948.5847,1640.9513
889.5,1304.1931,905.8418
-648.0,770.82104,61.14368
-800.25,322.29358,-420.9745
-1774.2499999999995,316.57556,-592.5492
142.75,366.43103,-394.34387
-422.75,790.21216,109.26966
998.0,1688.5199,1253.174
2429.0,2720.2375,2642.8484
2875.5,3414.6924,3689.5063
3337.25,3754.796,4099.315
3304.5,3617.8342,3987.7595
3283.25,3507.0295,3814.685
3109.25,3268.4043,3577.765
3021.5,3200.4824,3231.2158
2894.75,2921.3318,2984.696
2824.6,2824.5723,3023.6797
2746.0,2740.9385,2865.6274
2609.75,2585.5144,2607.8906
2581.5,2590.471,2832.4548
2612.25,2636.9211,2592.9783
2646.75,2662.1492,2655.0054
2632.6666666666665,2724.3892,2826.899
1968.0,2339.349,2265.7168
365.0,1052.812,846.64954
-477.0,158.20593,-118.932976
-1717.9999999999995,-473.24426,-1053.9994
-1282.25,-958.5414,-1418.9213
-987.25,-791.7267,-1297.4755
-1115.4999999999995,-1018.21936,-1378.392
-818.2499999999995,-377.38977,-865.70984
293.75,634.891,459.16174
1283.25,2221.7695,2158.7688
2709.75,3108.4963,3296.4355
3470.75,3664.832,3765.3354
3371.75,3496.4797,3782.7834
3269.25,3382.4458,3651.0522
3187.25,3228.8308,3533.0168
3262.0,3318.2832,3232.0461
2977.75,2984.111,2986.022
2967.75,2977.9421,2813.8735
2868.75,2838.6448,2783.9216
2914.75,2868.345,2827.5437
2699.0,2693.735,2600.7764
2859.0,2805.0789,2845.298
2785.0,2757.9087,2798.437
3131.5,2962.5884,2980.6497
3692.0,2677.1602,2828.1177
4035.75,1628.6288,2078.4905
2181.0,861.8297,1654.4966
3299.5,312.23425,1155.0114
2634.75,-91.23229,908.3933
3034.25,4.596074,861.5123
495.25,-134.86804,848.8458
2318.0,397.96155,1341.3097
2315.25,1306.0726,1783.8654
3117.8,2462.8508,2626.2166
3470.5,3241.5403,3216.957
3941.75,3740.9834,3594.6462
3924.0,3616.9236,3471.7002
3770.5,3502.8582,3334.463
3691.75,3393.531,3180.7769
3406.0,3363.1816,3277.9702
3267.0,3179.5308,3058.7944
3286.6,3282.5195,3204.4229
3024.75,3041.3445,3033.0637
2996.0,2994.2202,3013.2644
2960.75,2951.8157,2939.2073
2952.0,2951.751,2953.9824
2966.0,2962.7505,2971.1594
3266.25,3254.738,3288.9983
3007.0,2918.2773,2971.233
2110.25,1925.0157,1889.7263
1382.5,1194.23,1266.0685
314.5,391.7445,358.0597
459.25,277.98645,300.01477
-248.25,-30.765987,-4.697627
286.5,226.54138,136.82727
1175.25,870.7992,892.9026
1919.5,1688.7566,1687.3634
3088.25,2858.8381,2825.705
3886.75,3632.1912,3704.8694
4137.6,4051.7705,4111.7144
3943.0,3914.1917,3936.8174
3724.5,3707.943,3723.3179
3615.75,3615.311,3581.2761
3480.0,3471.249,3523.3926
3304.0,3302.5059,3331.2163
3359.6,3345.911,3242.0764
3283.0,3244.9749,3177.0618
3222.5,3183.5298,3187.3647
3166.75,3105.4568,3051.824
3170.0,3132.5652,3156.7886
3243.5,3182.6763,3157.355
3470.0,3426.8176,3432.524
3180.75,3105.859,3136.8967
2692.75,2290.4978,2277.0806
1487.25,1452.666,1521.6509
778.25,750.46326,817.0454
152.0,327.32288,415.1029
103.75,167.70862,253.85828
1009.25,670.7809,749.98474
1262.25,1189.972,1254.2812
2219.25,1993.2185,2052.1902
3481.25,3118.4023,3020.7925
4172.0,3823.483,3837.6167
4283.5,4156.178,4170.733
3981.5,3935.6497,3940.5898
3763.5,3717.7117,3738.7283
3589.25,3553.2312,3549.6113
3459.25,3432.8882,3437.0942
3246.5,3238.9116,3230.1157
3164.4,3162.739,3128.245
3076.75,3079.3062,3073.2217
3002.25,2997.8936,3007.2085
2961.5,2931.7515,2941.6453
2995.75,2974.081,3000.9585
3139.25,3118.4927,3127.6787
3450.0,3386.6816,3397.2588
3351.75,3188.1106,3202.4573
2845.25,2508.2566,2523.8706
2599.5,1847.4437,1946.446
1999.0,1279.6699,1418.7236
1154.0,896.3911,966.1565
3075.5,761.5454,922.8131
1494.25,1140.7137,1289.3715
2506.0,1635.9789,1723.6198
3029.75,2319.915,2319.496
3244.0,3123.2637,3044.3481
3922.5,3768.342,3693.2622
4012.25,3905.9395,3960.582
3861.25,3784.8372,3803.499
3699.0,3620.4634,3655.776
3554.75,3478.531,3495.0693
3415.5,3378.0593,3399.1118
3180.25,3153.8638,3173.546
3086.0,3078.432,3089.007
3000.5,3013.8828,2986.9868
2945.25,2948.8306,2936.7551
2933.25,2927.1536,2922.887
2983.5,2978.2412,2974.3342
3123.25,3129.2615,3102.9663
3348.75,3351.3755,3345.7034
3101.75,3102.1606,3127.9502
2476.5,2469.2693,2475.9937
1422.0,1684.5806,1731.8683
893.7500000000002,1114.9098,1166.196
625.0,742.0387,735.56433
323.25,638.5137,685.6283
767.25,958.85,1012.2905
2227.75,1773.0245,1739.6871
3275.5,2508.056,2465.6592
3241.25,3225.8467,3168.6304
3716.75,3728.7998,3720.1055
3983.25,3951.797,3973.4863
3865.5,3869.8591,3856.41
3638.25,3633.0527,3633.0886
3501.0,3494.9868,3498.0188
3330.5,3315.2595,3320.9158
3149.5,3157.4104,3129.4233
3071.6,3078.013,3454.6833
2981.0,2970.1848,3064.0996
2907.5,2922.353,2885.3716
2878.0,2928.8506,3129.6929
2931.5,2940.2046,2939.9912
2917.0,2944.7751,2973.9053
2849.5,3217.966,3034.1736
2154.75,2924.0537,2654.091
762.75,2142.151,1655.5911
365.25,1299.7219,343.4596
-409.5,487.46863,-500.67615
-1525.9999999999995,-10.17419,-1322.3402
-1181.5,-14.469356,-1152.3988
-745.5,359.94348,-894.1039
205.0,1274.9589,344.8578
1181.25,2259.4333,1860.8407
2237.4,2998.0579,3089.8167
3098.0,3610.092,3798.8604
3499.5,3927.039,3990.5327
3498.75,3812.0217,4028.2961
3387.25,3550.0757,3802.6863
3464.75,3539.9092,3848.5115
3302.75,3331.4028,3234.9365
3046.4,3040.236,3068.5667
3109.0,3094.7566,3342.236
2861.5,2859.0212,2929.7192
2966.5,2949.178,3001.2188
2835.0,2845.7905,2963.52
2802.5,2806.91,2775.3816
3012.5,3024.5051,3025.1106
2899.0,2940.472,2944.8018
2134.5,2461.2356,2357.2986
871.0000000000002,1411.5559,1162.6947
-214.0,218.80823,-296.17395
-1508.5,-839.62854,-1425.0634
-1790.9999999999995,-1367.3846,-2077.536
-1537.4999999999995,-1268.9283,-1861.2767
-1580.4999999999995,-1021.64905,-1767.5013
-425.74999999999955,272.0885,-362.66296
1414.5,1523.5768,1450.9768
3133.0,3144.865,3155.085
4157.0,4179.206,4145.5347
4531.75,4578.21,4441.169
3434.6666666666665,3677.1743,3893.3823
3277.5,3375.1685,3609.1838
3193.75,3320.4795,3697.6536
3082.25,3098.5432,3140.7856
2954.5,2959.0166,2953.2976
2893.2,2893.5042,2833.104
2831.6666666666665,2805.7358,2814.93
2751.5,2784.512,2801.4429
2759.0,2768.152,2697.2407
2735.75,2735.3877,2758.4675
2857.25,2861.6748,2873.942
3303.75,3156.887,3185.7012
3378.25,2765.9575,2944.6956
2890.5,1894.4912,2323.2131
2302.25,909.7855,1670.2695
1430.5,-29.2655,1076.7811
783.5,-505.40637,651.32166
1068.0,-450.06995,677.44714
1658.5,-147.05164,959.5419
2009.0,886.7462,1625.3563
2723.5,2048.694,2324.8804
3096.0,3068.1208,3043.0886
3876.5,3850.0237,3658.6052
4221.5,4197.4604,3938.6814
4033.75,3749.614,3614.7732
3843.75,3516.378,3422.8774
3684.5,3459.0112,3265.2407
3581.75,3319.527,3294.7222
3307.5,3181.092,3045.021
3237.6666666666665,3173.8203,2981.3618
3157.75,3099.7014,3053.6697
3072.6,3039.6736,3016.143
3052.25,2980.2466,2893.9766
3089.75,2987.0288,3044.868
3255.75,3169.655,3142.6719
3530.0,3360.492,3416.9165
3446.25,3067.4128,3179.6787
2945.75,2386.723,2649.5222
2044.75,1605.318,1982.2465
2008.0,984.578,1641.6947
1353.25,590.46375,1133.7859
1654.25,556.27576,1190.6342
2476.25,882.75085,1549.934
3031.5,1658.253,2068.1423
3340.0,2587.1404,2641.7705
3604.25,3326.1675,3207.2166
3932.0,3838.3914,3801.045
4166.0,4025.9348,4050.8833
4051.6,3798.359,3759.5315
3831.75,3622.2786,3629.054
3661.5,3530.3975,3392.8914
3481.5,3407.6462,3419.757
3284.0,3261.4602,3204.042
3211.2,3200.919,3168.392
3137.75,3106.6582,3147.187
3104.0,3089.9177,3117.1396
3045.5,3037.2998,3029.908
3052.25,3032.6797,3049.254
3247.25,3230.12,3252.7825
3614.25,3513.7756,3629.8853
3710.25,3379.922,3548.2368
3302.0,2761.7607,2988.9988
2865.75,2100.3965,2330.4841
1515.75,1417.3756,1456.5135
1346.75,1060.2876,1235.0483
655.0,732.5571,815.78687
1471.4,1285.6288,1417.5254
1989.75,1872.9365,1973.3751
2922.75,2770.97,2763.6587
3627.0,3470.0393,3497.6055
3902.0,3855.089,3941.1692
4159.5,4103.5776,4195.4385
3957.25,3841.416,3972.3467
3783.5,3722.7375,3785.8425
3620.5,3589.741,3626.0054
